	text	id
30	• ta fram en svensk utsläppsbudget som gör att vi når klimatmålen .	30
31	• införa en omställningslag så att all industri fasar ut kol , olja och fossilgas till senast 2030 .	31
32	• fasa ut fossila subventioner .	32
33	• att biståndet ska hjälpa till att bygga hållbara , klimatsmarta samhällen , skydda hav , främja biologisk mångfald och ekosystemtjänster .	33
34	• att de med mest pengar , som också orsakar större utsläpp , ska bidra mer till omställningen och välfärden genom en progressiv beskattning av kapital .	34
35	De med minst resurser ska få mer samhällsservice , lägre skatt och mer stöd i omställningen .	35
36	• höja priset på utsläppsrätter i EU , inkludera utsläpp från flyg och sjöfart i systemet och införa klimattullar på varor från länder utanför EU .	36
37	2 .	37
38	100 procent förnybar energi Putins invasion av Ukraina visar tydligt hur viktigt det är att Sverige och EU blir mindre beroende av att importera energi .	38
39	Mängder med ny energi krävs också för att bygga det nya gröna folkhemmet .	39
40	Solenergi och vindkraft är idag de överlägset billigaste , snabbaste och säkraste sätten att bygga ut vår energiproduktion .	40
41	Kärnkraften tar minst 15 år att bygga , kräver hundratals miljarder av staten i investeringar och har enorma säkerhetsrisker .	41
42	Om vi vill ge hushåll , företag och industrier billig el i närtid och en säkrare värld , då måste framtiden vara förnybar !	42
43	Vi vill : • bygga ut vindkraften till havs snabbt i hela landet , med hänsyn till livet i havet .	43
44	Ge rejäl ekonomisk återbäring till de kommuner där det byggs och finns vindkraft .	44
45	• införa ett kraftfullt stöd för energieffektivisering till både hushåll och industrier .	45
46	• storsatsa på solceller och solvärme .	46
47	• bygga ut elnäten , investera i energilager och satsa på ett smart energisystem .	47
48	• helt ta bort energiskatten för företag som producerar el för eget bruk .	48
49	3 .	49
50	Skydda djuren och naturen Den svenska naturen är fantastisk men den behöver vår hjälp .	50
51	Idag hotas arter av utrotning och hela skogar , stränder , våtmarker och andra naturmiljöer riskerar att förstöras på grund av kortsiktigt tänkande och vinningslystnad .	51
52	Också allemansrätten hotas av ekonomiska intressen .	52
53	Vi vill att både du och dina barn ska kunna njuta av våra sandstränder , bada i rent vatten , vandra i skogen och veta att det finns många olika djurarter som mår bra i Sveriges natur .	53
54	För oss människor ger naturen avkoppling och återhämtning , och en levande natur bidrar till att hejda klimatförändringarna .	54
55	Att skydda djur , natur och ekosystem är avgörande för oss alla , och för vår framtid .	55
56	Naturens starkaste skydd är människor som älskar den .	56
57	Vi vill : • att Sverige verkar för en ekocidlagstiftning .	57
58	• skydda 30 procent av Sveriges natur , bland annat våra unika sammanhängande fjällskogar och skyddsvärda skogar i hela landet .	58
59	• återställa våtmarker som torrlagts i snabbare takt .	59
60	• att mer skogsbruk bedrivs med hyggesfria metoder .	60
61	• ge mer pengar till friluftsorganisationerna så att fler kan njuta av svensk natur .	61
62	• investera i mer natur och grönska i städer och tätorter .	62
63	• försvara allemansrätten och stärka strandskyddet .	63
64	• rädda kustens ekosystem — återskapa förstörda miljöer .	64
65	• låt ekosystemen i haven sätta gränserna för hur mycket fisk som får fångas , inför en ekosystembaserad havsförvaltning och gå över till skonsamma fiskemetoder .	65
66	• skydda minst 30 procent av världens hav .	66
67	• ge mer stöd till lantbruket för omställning till ekologisk odling , återskapande av naturbetesmarker och andra miljöinsatser .	67
68	4 .	68
69	Gör det enklare att resa klimatsmart Transporterna står idag för en tredjedel av Sveriges klimatutsläpp .	69
70	Trafikens utsläpp måste minska om vi ska ha en chans att klara klimatmålen .	70
71	Oavsett om du bor i en stad eller på landsbygden , ska ta dig till jobbet eller åka på semester , så ska det vara billigt och enkelt att välja det klimatsmarta sättet att resa .	71
72	Med utbyggd tåg- och kollektivtrafik , bättre tågförbindelser till Europa , fler och bättre cykelvägar och billigare elbilar , kommer du både kunna pendla och upptäcka världen med omsorg om vår planet .	72
73	Vi vill : • bygga ut och rusta upp järnvägsnätet för snabba tåg i hela landet och skynda på bygget av nya stambanor för höghastighetståg .	73
74	• säkra och utveckla nattågstrafiken i hela Sverige och knyt oss närmare våra nordiska grannländer och övriga Europa med fler avgångar .	74
75	• bygga ut kollektivtrafiken i hela landet , och gör det billigare att åka buss och tåg , särskilt för unga och pensionärer .	75
76	• minska bilåkandet i storstäderna och främja gång , cykel och kollektivtrafik .	76
77	• investera i laddning i hela landet — staten ska ta ansvar där marknaden inte räcker till , så att bilar och lastbilar kan köra på el oavsett vart i landet de ska .	77
78	• att den som behöver bil ska ha råd med ett klimatsmart alternativ , och att bara fossilfria bilar ska säljas från 2025 .	78
79	• minska flygets utsläpp — höja flygskatten , minska flygresandet och skynda på omställningen till förnybara bränslen , elektrobränslen och elflyg för de flygresor som inte kan ersättas på annat sätt .	79
80	Staten borde sälja SAS och investera pengarna i järnväg .	80
81	5 .	81
82	Hållbar konsumtion Vårt köp- och slängsamhälle bränner ut både planeten och mångas ekonomi .	82
83	Den ohållbara konsumtionen hotar också mänskliga rättigheter och skapar dåliga arbetsvillkor .	83
84	Vi vill skapa en delningsekonomi , där det vi köper håller längre , och går att reparera till lägre kostnad .	84
85	Vi vill : • sänka momsen kraftigt på bilpooler och andra delningstjänster och underlätta för de som vill dela , istället för äga , en bil .	85
86	• förbjuda produkter som är tillverkade för att gå sönder i förtid .	86
87	• ställa lagkrav på att produkter ska vara enkla och billiga att reparera och uppdatera .	87
88	• fasa ut giftiga ämnen omgående , speciellt från produkter för barn .	88
89	6 .	89
90	Djur har rätt till ett bra liv Djur ska leva sina liv fritt från lidande och stress , och så nära sina naturliga beteenden som möjligt .	90
91	Djurskyddet i EU måste skärpas rejält .	91
92	Miljöpartiet kräver ett verkligt djurskydd , en hög djurvälfärd och stopp för onödiga djurförsök .	92
93	Vi vill : • stänga minkfarmerna .	93
94	• förbjuda burhållning av höns .	94
95	• minimera djurs lidande vid transport och slakt .	95
96	• minska användningen av antibiotika i djurhållningen och införa en skatt på kött som producerats med hög antibiotikaanvändning .	96
97	7 .	97
98	En trygg försörjning för alla Samhällets skyddsnät räcker inte till .	98
99	Det visar sig snabbt för den som till exempel förlorar jobbet , blir långvarigt sjuk eller behöver vårda en närstående .	99
100	Så ska det inte vara .	100
101	Ett starkt samhälle betyder att vi hjälper varandra igenom svåra perioder , och att de med mest pengar bidrar mer .	101
102	De med minst resurser behöver en starkare ekonomi för att kunna välja sina liv själva .	102
103	Vi vill bygga skyddsnäten starka så att alla kan vara trygga och ingen lämnas utanför .	103
104	I det nya gröna folkhemmet ska inte ett enda barn växa upp i fattigdom , inte en enda äldre stå utan en pension som går att leva på , och ingen tvingas jobba trots att man är sjuk .	104
105	Ingen ska heller vara utan jobb för att rätt sorts hjälpmedel inte finns att tillgå på arbetsplatsen .	105
106	Vi vill : • höja den lägsta nivån i sjuk- och aktivitetsersättningarna .	106
107	• höja garantipensionen och reformera pensionssystemet med syfte att höja pensionerna , mest för de med de lägsta pensionerna .	107
108	• höja bostadsbidraget för barnfamiljer och bostadstillägget för pensionärer .	108
109	• höja studiestödet och förbättra studenters a-kassa och sjukförsäkring .	109
110	• förändra sjukförsäkringen så den ger bättre trygghet vid sjukskrivning och se till att människor inte bollas mellan myndigheter när de behöver samhällets stöd .	110
111	• slopa karensdagen i sjukförsäkringen .	111
112	• korta arbetstiden så att fler människor orkar jobba ett helt arbetsliv .	112
113	8 .	113
114	Alla har rätt till ett tryggt hem Alla behöver ett hem .	114
115	Det nya gröna folkhemmet ska byggas med klimatsmarta bostäder till låga kostnader , så alla får möjlighet att skapa sig ett eget hem , på egen hand eller tillsammans med andra .	115
116	Det vi bygger ska vara trivsamt och tryggt för människor , med god arkitektur och grönska .	116
117	Det ska inte krävas rika föräldrar eller ett stort arv för att kunna få en bostad .	117
118	Vi vill : • bygga fler klimatsmarta hyresrätter med rimliga hyror , utveckla och utöka investeringsstödet som gjorde det billigare att bygga och se till att fler kan äga sin bostad .	118
119	• minska hemlösheten , genom en nationell strategi som på riktigt minskar hemlösheten och en bostadsstiftelse som finansierar en bostad för dem som inte har ett tryggt boende .	119
120	• stoppa renovräkningar .	120
121	Renovering ska inte vara så lyxig att människor måste vräkas från sina hem .	121
122	Vi vill stärka hyresgästernas ställning vid renovering .	122
123	• införa ett rot-stöd för hyresrätter och stimulera hållbar renovering genom statligt långsiktigt stöd .	123
124	9 .	124
125	Bra vård på lika villkor Du ska ha rätt till en bra vård , oavsett var i landet du bor .	125
126	Att man ska kunna föda barn på ett tryggt sätt i hela landet tycker vi är en självklarhet .	126
127	Under pandemin applåderade vi vårdpersonalens insatser , men det är hög tid att också uppvärdera vård- och omsorgsyrkena .	127
128	I ett jämställt samhälle ska kvinnors arbete värderas lika högt som mäns , och arbetsmiljön vara hållbar hela livet .	128
129	Vi vill : • höja lönerna och säkra en god arbetsmiljö i vården .	129
130	• förbättra förlossningsvården och satsa på barnmorskorna .	130
131	• förbättra vård och omsorg för äldre och stärka resurserna till hemsjukvården .	131
132	• att tandvården ska jämställas med övrig hälso och sjukvård , och ingå i samma högkostnadsskydd .	132
133	• att hjälpmedel ska ingå i högkostnadsskyddet .	133
134	• satsa på primärvården och öka tillgången till vård för psykisk ohälsa .	134
135	• korta köerna till behandling i hela landet .	135
136	• att preventivmedel ska vara avgiftsfritt upp till 26 år .	136
137	• förbättra stödet för personer med funktionsnedsättning och sällsynta diagnoser oavsett var du bor i landet .	137
138	Den som har rätt till stöd ska inte behöva planera sitt liv flera veckor i förväg för att ha ett fullvärdigt liv .	138
139	10 .	139
140	En jämlik skola och förskola för alla barn Skolan ska ge varje barn möjlighet att lära sig , utvecklas och växa .	140
141	I det nya gröna folkhemmet fördelas resurserna till skola och förskola efter behov så att varje barn klarar sin utbildning och mår bra .	141
142	Vinstintressen hör inte hemma i skolan när varje unge ska med .	142
143	Vi vill : • sätta stopp för vinstjakten i skolan .	143
144	• bryta skolsegregationen och göra skolvalet fritt och rättvist för alla .	144
145	• göra det attraktivt att vara lärare genom att säkra höjda löner och en god arbetsmiljö i skolan .	145
146	• förstärka elevhälsan och satsa på fler skolsköterskor , specialpedagoger , psykologer och kuratorer i skolan .	146
147	• satsa mer på fritidshemmen och se till att även de barn vars föräldrar inte arbetar får tillgång till fritids .	147
148	• satsa på mindre barngrupper och mer personal i förskolan .	148
149	11 .	149
150	Ett starkt och fritt kulturliv Coronapandemin slog hårt mot kulturen .	150
151	Vi vill bygga ett starkare kulturliv som fler har tillgång till — i hela landet .	151
152	Barns kultur ska särskilt värnas .	152
153	Kulturpolitiken ska grundas på respekt för den konstnärliga friheten och yttrandefriheten och stimulera en mångfald av kulturella uttryck .	153
154	Vi vill : • satsa på en bred återhämtningsplan för kulturlivet i hela landet , som omfattar både offentliga , fria , professionella och ideella aktörer .	154
155	• stärka kulturskolan och inrätta en kulturskolelag .	155
156	• satsa på barns kultur i skolan , med utbildad personal på alla skolbibliotek och estetiska ämnen i alla gymnasieprogram .	156
157	• förbättra kulturskaparnas ekonomiska och sociala villkor och modernisera upphovsrätten så att kulturskaparnas rättigheter värnas .	157
158	• stärka biblioteken i deras viktiga arbete för läsning och demokrati .	158
159	12 .	159
160	Skydda och stärk demokratin Den svenska demokratin är stark och livskraftig , men vi får aldrig ta den för given .	160
161	Det fria ordet , minoriteters rättigheter och skydd mot diskriminering är viktiga för demokratisk utveckling , tillsammans med en stark och oberoende rättsstat .	161
162	Vi vill : • skydda Sveriges grundlag mot snabba förändringar .	162
163	• förstärka yttrandefriheten och stödja oberoende medier i hela landet .	163
164	• stärka nationella minoriteters och urfolket samernas rättigheter och att Sverige ska förbinda sig att följa den internationella konventionen om urfolks rättigheter ( ILO 169 ) .	164
165	• skydda ett oberoende public service i grundlagen .	165
166	13 .	166
167	Stoppa mäns våld mot kvinnor samt hedersrelaterat våld och förtryck Kvinnor ska kunna leva sina liv i trygghet .	167
168	Ingen ska begränsas av hedersförtryck och våld , det är förövarens frihet som ska begränsas .	168
169	Samtycke kan inte köpas .	169
170	Kvinnor som brutit sig loss från destruktiva relationer ska få sina liv tillbaka .	170
171	I vårt Sverige väger barns rätt till trygghet tyngre än våldsamma föräldrars rätt till sina barn .	171
172	Vi vill : • skapa en dörr ut för våldsutsatta i hela landet , så att ansvaret för skydd , boende och vård samordnas direkt efter uppbrottet .	172
173	Även de med husdjur som de inte vågar lämna kvar hos förövaren , ska få den hjälp som krävs för att ta sig ur förhållandet .	173
174	• skärpa samtyckeslagen så att det blir tydligt att prostitution inte innebär samtycke till sex .	174
175	• stärka arbetet mot hedersrelaterat våld och förtryck så att likvärdig hjälp ges i hela landet .	175
176	• skydda barn från att tvingas till umgänge med en våldsam förälder .	176
177	• att våldsutsatta kvinnor som tvingas gömma sig ska få starkare skydd och att fler som utövar våld ska få fotboja .	177
178	14 .	178
179	Ett jämställt samhälle hela livet Feminismen har inte alls gått för långt , som vissa påstår .	179
180	Tvärtom , den måste gå längre .	180
181	För trots att Sverige har hunnit en bra bit på vägen finns det mycket kvar att göra .	181
182	Åt orättvisa löner , åt fördelningen av ansvar i hemmen , åt de olika förväntningarna på vad flickor och pojkar ska göra .	182
183	I ett feministiskt samhälle värderas mäns och kvinnors arbete lika , även vid olika men likvärdiga arbetsuppgifter .	183
184	Vi vill se ett samhälle där ägandet är jämnt fördelat mellan män och kvinnor , precis som ansvaret för barn och hem .	184
185	I vårt nya gröna folkhem kan kvinnor leva gott på ålderns höst när livsinkomsterna matchar männens .	185
186	Vi vill : • dubblera pappornas uttag av föräldraledighet — varje förälder ska ta ut minst en tredjedel av föräldradagarna .	186
187	• höja lönerna i kvinnodominerade yrken till samma nivåer som i mansdominerade yrken med motsvarande ansvar och utbildningskrav .	187
188	• att en samtyckeskultur ska genomsyra samhället — alla elever ska få en likvärdig sex och samlevnadsundervisning , där samtycke står i fokus .	188
189	• stärk utrikesfödda kvinnors etablering genom SFI kombinerad med praktik och yrkesutbildning och jämställda insatser från arbetsförmedlingen .	189
190	15 .	190
191	Ett samhälle fritt från rasism och diskriminering För Miljöpartiet är alla människors lika värde en självklarhet .	191
192	I vårt Sverige ska ingen utsättas för rasism eller diskriminering på grund av till exempel tro , sexuell läggning eller funktionsvariation .	192
193	Vi vill : • stärka lagstiftningen mot diskriminering och se över rätten till rättshjälp i diskrimineringsfall .	193
194	• ta fram systematisk statistik för att belysa diskriminering och rasism i samhället .	194
195	• stärka transpersoners rättigheter genom en ny könstillhörighetslag , och införa ett tredje juridiskt kön .	195
196	• anpassa familjepolitiken så att den blir könsneutral och stärka rättigheterna för stjärnfamiljer , det vill säga alla olika typer av familjer .	196
197	• stärka och utveckla läsaskrivaräknagarantin för att fler barn med funktionsnedsättning ska få insatser i tid .	197
198	• att lagen om stöd och service till vissa funktionshindrade ( LSS ) förtydligas och statligt huvudmannaskap införs i den personliga assistansen så att människor får det stöd de behöver och har rätt till .	198
199	16 .	199
200	Organiserad brottslighet har ingen plats i det nya gröna folkhemmet Det dödliga våldet har blivit en del av många människors vardag .	200
201	Allt för många mödrar får se sina barn falla offer för skjutningar och gängkriminalitet .	201
202	Att bryta våldsspiralen börjar med att ge varje barn som växer upp i Sverige tro på sig själv och sin framtid , och en utbildning som rustar för att att ta sig an den framtiden .	202
203	Så vaccinerar vi våra barn mot gängens locktoner och gör det lättare att bryta sig fri från deras destruktiva liv .	203
204	I det gröna folkhemmet ska det vara så svårt och olönsamt att bedriva organiserad brottslighet att gängen drar sig tillbaka .	204
205	Vi vill : • storsatsa på det förebyggande arbetet i socioekonomiskt eftersatta områden .	205
206	• se fler och bättre betalda poliser för att bekämpa den organiserade brottsligheten och för att motverka parallellsamhällen .	206
207	• höja maxtiden för sluten ungdomsvård och förstärka vårdinsatser och utbildning under tiden den unge är frihetsberövad , samt införa en utslussningsverksamhet när straffet är avtjänat .	207
208	• lätta på sekretessen mellan områdespoliser , skola , socialtjänst och stärka samarbetet med civilsamhälle så att inga barn faller mellan stolarna i det förebyggande arbetet .	208
209	• stoppa finansieringen av de kriminella gängen genom att stärka myndighetssamverkan så att myndigheterna kan slå till mot den organiserade brottslighetens företag från flera håll : svartklubbar och gästarbetarbostäder utan bygglov , restauranger som missköter hygien , skattebrott och varenda spelautomat som saknar tillstånd .	209
210	Det ska vara dyrt , jobbigt och svårt att vara kriminell .	210
211	17 .	211
212	Höj beredskapen för att möta kriser , krig och naturkatastrofer I klimatförändringens spår följer allt fler extrema väderhändelser , som torka , stormar och översvämningar .	212
213	Den ryska invasionen av Ukraina har fört kriget till Europa och drivit miljoner människor på flykt .	213
214	Sverige måste höja beredskapen för att möta den nya tidens hot .	214
215	När kriser inträffar påverkar det oss alla i vardagen .	215
216	Vi har lärt oss mycket av de senaste årens kriser och nu ska vi rusta Sverige för att stå starkt oavsett vad som händer .	216
217	Vi vill : • satsa en större andel av försvarets pengar på det civila försvaret , och öka anslagen till krisberedskap .	217
218	• investera i klimatanpassning för att möta effekterna av klimatförändringarna .	218
219	• anpassa äldreboenden , skolor och förskolor för att klara skyfall och hetta .	219
220	• införa en civiltjänstgöring som komplement till värnplikten för att ge fler den kunskap och träning som behövs i kris .	220
221	• stärka det svenska jordbruket för ökad självförsörjning med baslivsmedel , och stödja övergången till ett ekologiskt och hållbart jordbruk med fossiloberoende arbetsmaskiner .	221
222	• stärka skyddet av våra dricksvattentäkter och se till att det finns fungerande reservvattentäkter .	222
223	18 .	223
224	Fortsätt värna biståndet och verka för fred och säkerhet Sverige är en del av världen , och vi ska bidra till att världen blir säkrare , fredligare och mer jämställd .	224
225	Svenskt bistånd har gjort stor skillnad i många länder och ger flickor och kvinnor bättre förutsättningar att få bestämma över sina liv och sina kroppar .	225
226	Det är skamligt att skära ned biståndet och istället använda det till statens kostnader för flyktingmottagande .	226
227	Därför ska inga pengar flyttas över från biståndet till flyktingmottagandet .	227
228	Det allvarliga säkerhetsläget i Europa efter Rysslands invasion av Ukraina och effekterna av klimatförändringarna gör det ännu viktigare med nära samarbeten med andra länder .	228
229	Samtidigt vill vi att Sverige behåller sin militära alliansfrihet för att kunna fortsätta arbeta mot kärnvapen , för nedrustning och kunna bedriva en självständig utrikespolitik där vi står upp för mänskliga rättigheter .	229
230	Vi vill : • att mer än 1 procent av Sveriges bruttonationalinkomst fortsatt ska gå till bistånd , att biståndet ska styras av principer om effektivitet och fattigdomsbekämpning och inte villkoras mot Sveriges inrikespolitiska intressen .	230
231	• utveckla och förstärka Sveriges feministiska utrikes- och utvecklingspolitik .	231
232	• att utvecklingssamarbetet ska bidra till att bekämpa fattigdom , förebygga och hantera klimatförändringarna , bevara och skapa fred , förebygga konflikter , bygga upp demokratiska samhällen och motverka korruption .	232
233	• ratificera konventionen om kärnvapenförbud och arbeta för ett totalförbud mot att använda autonoma vapensystem .	233
234	• införa en lag som förbjuder kärnvapen på svensk mark .	234
235	• inte att Sverige ska anpassa sin utrikespolitik efter auktoritära staters krav för kunna att bli medlem i Nato och Sverige ska inte börja sälja vapen till Turkiet .	235
236	19 .	236
237	Försvara rätten till asyl och hjälpa flyktingar Krig och konflikter fortsätter härja i världen .	237
238	Allt fler vill nu stänga dörrarna för dem som tvingas fly .	238
239	Det gör inte vi .	239
240	Den som flyr ska ha fler lagliga vägar för att ta sig till säkerhet .	240
241	Den som har rätt till asyl ska välkomnas och ges möjlighet att etablera sig i Sverige .	241
242	Barnperspektivet ska genomsyra migrationslagarna , och Sverige ska ta vara på den stora kraft som finns i nya invånares vilja att delta i samhället .	242
243	Vi vill : • försvara asylrätten och kvotflyktingsystemet .	243
244	• att fler familjer ska kunna återförenas i Sverige .	244
245	Inga asylsökande barn ska kunna skiljas från sina föräldrar .	245
246	• att barn på flykt ska få permanent uppehållstillstånd .	246
247	• stärka rättssäkerheten i asylprocessen och stödet för hbtqiflyktingar och andra sårbara grupper .	247
248	• korta handläggningstiderna för arbetstillstånd och asylbeslut så att det går fortare att komma in i samhället .	248
249	• förlänga etableringsprogrammet för nyanlända till minst fyra år för att skapa bättre förutsättningar för etablering , så att fler kommer i arbete snabbare .	249
